video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
9623,0.8602326826360276,52,0.7545440533224546,16
9624,0.8228120736784181,32,0.7376446712982025,11
9625,0.9025956350721003,32,0.8259240869551363,12
9627,0.8860140271992473,52,0.8279949367517561,25
9628,0.8588463407741084,33,0.7770068640714466,12
9630,0.8582938115444286,33,0.7712084927244794,12
9631,0.8672796951433349,32,0.7825814749049536,11
9632,0.8530801405946802,34,0.7926166094081162,11
9633,0.8857235931333497,32,0.8051290616184742,12
9634,0.8265392913160912,33,0.7652865481773145,13
9635,0.866850161277553,36,0.7707840603501656,15
9636,0.8444232582418384,32,0.7792592763381613,13
9637,0.8781570950362884,34,0.810556519518504,15
9638,0.8834826106046881,32,0.7905767627461284,12
9639,0.8346663813322179,51,0.7483981074489976,12
9640,0.8391697041601918,32,0.7442041232851451,15
9641,0.8501400943768743,34,0.7880634836623704,10
9642,0.8769424914879737,33,0.7919462961165769,16
9643,0.8996984235321314,35,0.8107562552221551,10
9645,0.8675256176847006,34,0.788381919284582,12
9646,0.8381156744375207,33,0.7786771650207587,19
9647,0.8380826749227459,99,0.7645466100942075,20
9648,0.8462571178683409,34,0.777290683453272,14
9649,0.8382771194506144,55,0.7673649066659255,13
9650,0.8561021269351017,34,0.7728687063773187,12
9651,0.8697649947646517,33,0.7736469331244382,14
9652,0.8248455038927334,33,0.7596402185574164,15
9653,0.8553820068587895,33,0.7664484766830605,11
9654,0.8518429296226975,33,0.7726655177489365,12
9655,0.872712866169247,34,0.7889988808551464,16
9656,0.8454762380027724,46,0.7803873639223228,10
9657,0.8229824531615569,33,0.7742746964427047,10
9658,0.8314876168231278,38,0.7655899847745464,10
9659,0.8597712764727701,41,0.7879027221418776,14
9660,0.8621516295637899,69,0.7771235527672855,28
9661,0.842154356360951,33,0.7543937638084252,16
9662,0.871521699340838,33,0.794965173350084,10
9663,0.805115586219326,34,0.7602260342530702,16
9665,0.8257337830496586,33,0.747336634074012,11
9667,0.8696986997913576,33,0.7791214285130394,12
9668,0.8474393590655891,34,0.7753748373640624,9
9670,0.8875810032232451,33,0.8020790099538648,10
9671,0.8792027640286261,41,0.7851311321647997,9
9672,0.8161875197462866,62,0.7478116990921084,16
9673,0.7817926636445249,33,0.743547227897484,10
9674,0.8349787540842529,33,0.7347436825645887,17
9675,0.9072390933455639,33,0.8141935715832656,10
9676,0.8547472197265498,34,0.7799290876249019,10
9677,0.871733881854759,33,0.7704582981531916,14
9679,0.875047679472417,33,0.8045341371294434,12
9680,0.8544104345440399,59,0.7789979674147831,19
9681,0.8864916294853331,37,0.7735241077648922,13
9683,0.8280759515749323,33,0.7533627839265544,13
9684,0.8812092502725273,50,0.7795394194643019,10
9685,0.8537698643475184,33,0.7830383157252234,13
9686,0.8507246688484499,33,0.7503116597256807,27
9687,0.825855586009392,31,0.7487577625438894,11
9688,0.8933733850053548,90,0.7856749211059697,10
9689,0.8426749862159737,45,0.7542918096299307,11
9690,0.8832299271495401,34,0.7695217583994037,13
9691,0.8836868802853602,32,0.7904708368008482,15
9692,0.8692058100481307,33,0.7966358825388483,11
9693,0.8427301663925293,33,0.7531463985836666,14
9694,0.8948276643385861,40,0.7946564323986601,9
9695,0.8866604264238271,34,0.7872202046668778,10
9698,0.8857896162765885,32,0.7771372496277055,14
9699,0.8828984041496024,39,0.7894040152392627,12
9701,0.8438435551917693,34,0.7531216913986518,18
9702,0.8513969940283104,33,0.7548508896280522,11
9703,0.8514795504351245,33,0.7783381059090742,14
9704,0.8891948450708945,32,0.8057556474003631,11
9705,0.8848269130499754,33,0.811064815773938,10
9706,0.8639539765591204,34,0.7788200682798564,14
9707,0.9002746295384906,31,0.8040945883032603,10
9708,0.8122460568007774,34,0.7584327616271437,11
9709,0.8245276209582645,33,0.7416019366743072,11
9710,0.8905895531205646,60,0.8054131916897441,13
9711,0.7724239733116673,32,0.7140932601582373,12
9712,0.8368719603402388,34,0.7615124999727445,13
9714,0.8109611573900922,38,0.7497142341137474,11
9715,0.8576836659497837,33,0.790046319505056,10
9716,0.9170906891511654,32,0.822095731911777,13
9717,0.8671326062249545,34,0.761880302330272,16
9718,0.8481053942437446,34,0.7466102469599015,12
9719,0.8501548535344415,33,0.783468706251235,10
9720,0.7543667178557117,50,0.7134579667228627,14
9723,0.8522231660422029,46,0.7715964127808091,10
9725,0.820537170259068,34,0.7541309680056305,18
9729,0.8530995568503726,33,0.7252878523655817,11
9730,0.8680021096983617,34,0.7710101363818898,11
9731,0.839154805755945,33,0.7614531759074752,11
9732,0.8938887630688306,33,0.7725442489946992,12
9733,0.8530712048008463,34,0.7651942089164798,11
9736,0.8935346517312567,38,0.800129419561825,10
9737,0.8629576542259132,32,0.7877741051530281,13
9738,0.8562400490993253,31,0.7777467536305134,16
9739,0.8499267011844367,34,0.7591116128206716,10
9740,0.8863798915188654,34,0.7573443107241169,10
9741,0.7974721547808667,34,0.7389044962868232,14
9742,0.8680011752409852,35,0.7819736925054841,9
9743,0.8950080550345616,33,0.8105249034722177,16
9744,0.8472597054439317,36,0.7715490961517266,9
9745,0.8062238441130105,33,0.7233977019750248,11
9746,0.8777103075598364,34,0.744831465895494,10
9747,0.8867051094822669,48,0.7744996242595457,14
9748,0.7894308674450544,34,0.731879403131898,10
9749,0.8706556787379098,34,0.7869283468639,25
9751,0.836853358908777,33,0.7854131837858345,15
9752,0.897500083091829,33,0.8014931974732886,20
9753,0.8454528426676801,33,0.7587119104382525,12
9754,0.8537748233822143,42,0.7572423844743383,10
9755,0.8015100554207226,32,0.7655404566268653,13
9756,0.8325696302413017,46,0.7817249421791794,14
9757,0.8587350448254375,33,0.7682469152882582,14
9758,0.8326021392185383,33,0.7595863077378072,15
9760,0.8661492813010416,34,0.783110343904476,10
9762,0.8820697131817482,34,0.7952075778521966,12
9764,0.8876826633986998,38,0.7902767095102342,10
9765,0.8817206796684234,33,0.7763943146322095,12
9766,0.8778063016681845,33,0.7977608742131863,11
9767,0.8801155244650505,35,0.7777595184251518,10
9768,0.8909051834178987,33,0.7833526175594061,10
9769,0.8498507767712649,34,0.7851349055087983,13
9771,0.8328095719251116,34,0.7421638851046365,12
9772,0.8684499901280468,33,0.7866477859164404,15
9773,0.8421458828964947,33,0.7727469209026658,14
9776,0.8355430107464724,51,0.7457987607821585,9
9778,0.8630373882467448,33,0.8018799124715639,10
9779,0.860820261337553,32,0.7916551220097416,11
9780,0.8375018749379265,55,0.7782002046711864,15
9781,0.9006038933349222,34,0.7938187879264229,11
9782,0.8659056056954599,33,0.7734798677125061,27
9783,0.8411169086652259,33,0.7524803280897507,12
9785,0.7609764480531972,33,0.7163380300428099,13
9786,0.8876419135412005,34,0.793872603459458,11
9787,0.8822060268435568,33,0.8035444491062381,13
9788,0.880361652012773,32,0.7940324720943602,16
9789,0.8359534626555715,33,0.7657589776589548,14
9790,0.8404246763908209,33,0.7701287122189924,10
9792,0.8793981511771102,34,0.7907551516062955,13
9793,0.9026852804709415,33,0.7887722308740142,25
9795,0.8160725726150622,34,0.7172835065203259,12
9796,0.8479685613766212,32,0.7778118322074619,12
9797,0.8803873955719261,35,0.797517116343324,16
9799,0.8828734274774848,35,0.7821351385958537,15
9801,0.8516295337334114,34,0.7787574315763635,12
9802,0.8699537398339932,38,0.7800244042176392,9
9803,0.8420795915740271,58,0.7491005870138738,10
9805,0.8221744520443361,33,0.7640128563800165,11
9806,0.8811477989155138,37,0.7849990397417327,13
9807,0.8214849163156814,32,0.7551045970299379,10
9808,0.8216572392133212,33,0.7409326900493488,16
9809,0.8704055755477816,32,0.7970988656848229,10
9810,0.8952518200510416,33,0.8081170448903108,15
9812,0.8480186760387529,35,0.7509212080694867,10
9813,0.8567269574477541,35,0.7779427415617641,19
9815,0.8779884345109077,34,0.7964031074433289,11
9816,0.8723764127556997,33,0.7791965329632097,10
9819,0.8516053913258644,35,0.7993687791630077,13
9820,0.8463886544222139,33,0.7761087091685774,13
9821,0.8697242097987317,34,0.7914507812685283,19
9822,0.8867893331833503,33,0.7926101739595032,10
9823,0.8341827781371786,33,0.7670037961723224,13
9824,0.8621807198992066,34,0.774604552918335,10
9825,0.8714755239024379,33,0.7912924751110533,10
9826,0.8929681140793386,34,0.8167047022063828,16
9827,0.8760704521527185,32,0.7928712488116418,11
9828,0.8813655744295853,33,0.8012893926137226,19
9829,0.852164693979236,34,0.7617005500901912,9
9831,0.892381847114365,46,0.8074074917533295,14
9832,0.8536632869562667,34,0.7795694101311275,13
9833,0.8174373723747542,33,0.7605759506503478,9
9834,0.8891357797376519,35,0.7985752870047247,13
9835,0.8734927825476881,33,0.7678900733254672,11
9838,0.856491833977653,34,0.7752898915741427,11
9839,0.8319723109157592,31,0.7637700913593607,14
9840,0.7744544087458494,32,0.7284034662828898,12
9842,0.8131814920153677,33,0.759200153669036,20
9843,0.8113933260356163,32,0.7634699965968175,11
9844,0.881143848426485,33,0.77795743310046,18
9845,0.8796908810926997,59,0.7770034448616925,14
9846,0.8749954066659646,33,0.7443889663344421,13
9847,0.8147960755957958,32,0.7657481797827308,13
9848,0.8388608447379677,34,0.7729601318031893,13
9849,0.8260883846781775,33,0.7851706184626425,10
9850,0.835223708169563,33,0.7500980633566986,15
9851,0.8908303138744244,34,0.8211053556219446,10
9852,0.8880834697262441,55,0.7980935259258763,13
9853,0.834752929654122,34,0.7503915130108745,10
9854,0.869925422773715,33,0.7964933118081807,13
9855,0.8716916415568365,32,0.7815579135617665,20
9856,0.8892384082930092,32,0.7909909878895076,11
9857,0.8723369354202846,33,0.769534429947871,12
9858,0.8403382411179825,33,0.7461761394195383,11
9859,0.82842123035221,33,0.7505300717374428,13
9860,0.9049306715453054,32,0.8153988659722029,25
9861,0.8811728014238408,39,0.7798628915944366,9
9862,0.8574178744215147,34,0.7708705092570971,10
9864,0.8702740647547031,33,0.7675756967384696,15
9870,0.834003175051059,31,0.7644003371245474,10
9871,0.8396689498670598,33,0.7363770059559356,17
9872,0.8251809384288529,32,0.7606082076286094,10
9873,0.8517001344768296,33,0.7650003164127401,18
9874,0.8780951772257474,33,0.787206808311002,10
9875,0.8147585904388557,36,0.7338539770156716,12
9876,0.8797157235837674,34,0.7764729550333751,15
9877,0.892213911208565,32,0.8126478923455571,13
9878,0.8581456395885536,36,0.7849848193670232,9
9879,0.8771912156063659,37,0.7824518203875392,12
9881,0.8463177451272738,37,0.7565042385528974,13
9883,0.8395487995454608,33,0.7536323387021301,11
9884,0.8787840079614705,33,0.7985574273668792,12
9885,0.8766321530373402,34,0.7713891628948462,13
9888,0.8637699766842709,33,0.7764350532481077,15
9889,0.9017627472495124,35,0.8062986254085718,11
9890,0.8391503665052299,33,0.7508445963839133,10
9891,0.8278767933298914,33,0.7697007861524141,10
9892,0.8738462669504671,33,0.7840702665280017,10
9893,0.8773957920092332,44,0.793590774956948,12
9894,0.8219203882525667,33,0.7491174669396801,15
9895,0.8786238965628288,34,0.7832402285079545,14
9896,0.8456746527457959,34,0.7558369620954877,10
9897,0.9043360395672837,37,0.8195036348259679,13
9898,0.8973946871841663,34,0.8233071800392897,26
9900,0.8656558447158766,71,0.7843543779436917,15
9901,0.8679135529405156,33,0.7956148139536456,10
9903,0.8539655981195989,34,0.78006576210076,12
9904,0.878679559434815,52,0.7998190326728323,10
9905,0.8752596013888898,33,0.7759529258091225,13
9906,0.8482082544432664,34,0.7496313391613587,10
9907,0.8533046861144582,34,0.7171662723432156,14
9908,0.86644549591678,34,0.7815859782701586,17
9909,0.9041393330218306,33,0.8181732098658254,10
9913,0.8155666057991373,34,0.7402370374656033,13
9914,0.8104320422932558,33,0.730587106804015,11
9915,0.8404198041490785,38,0.7468901293809298,10
9917,0.8552872812747733,33,0.7651316400368293,14
9918,0.8394891073724969,32,0.7491410909393045,13
9920,0.8461236594618962,43,0.7874771162421497,14
9923,0.8531101669188346,34,0.7563664892450778,12
9925,0.8731027440118008,32,0.7952513462366075,11
9926,0.8921447919911085,62,0.8104889048310872,15
9927,0.912979225329333,31,0.8104885282965704,13
9928,0.8463934955595701,32,0.7571324576859044,16
9929,0.7676934357436122,34,0.7296373709206685,18
9930,0.872703295012978,60,0.7857854917062369,15
9931,0.8926428574511064,42,0.7757109545133547,12
9932,0.8752488795309049,33,0.7675505397357729,17
9935,0.8831328212347659,34,0.8154230400759479,11
9936,0.8584598954802307,31,0.7800911142570539,11
9938,0.8693266804380032,33,0.7733498606124771,10
9939,0.9016403900761275,32,0.8134602158138415,11
9940,0.8347728299427848,57,0.769029855419546,15
9942,0.8763277892384491,30,0.8109276774653409,10
9943,0.8339594387655531,32,0.7696289791489666,14
9944,0.8342400235135877,33,0.7849324780474372,11
9945,0.850714073645645,34,0.754255146528944,13
9946,0.8513300254366806,33,0.7376351129593303,16
9948,0.8546412954739879,32,0.7546229342172524,11
9949,0.8489231498519163,32,0.7683493538672783,10
9950,0.9068889425923832,33,0.8076772792800653,9
9951,0.8751083016735804,32,0.7784456043092809,12
9952,0.8368647090937288,33,0.7621062653044466,9
9954,0.8931097541706913,34,0.8001249814169804,11
9956,0.8154908436056166,32,0.7533837579841273,9
9957,0.8631880625146912,30,0.7823663325105845,15
9958,0.848840857558547,33,0.7673140174864834,10
9959,0.8454870651675119,34,0.74149377079115,9
9960,0.8819469718276077,31,0.7785424413225162,10
9961,0.8547232724927261,33,0.7717073868590915,12
9963,0.8033805024447994,31,0.7444585664231406,10
9964,0.8712357198664011,34,0.8212130404000686,17
9965,0.898783596728364,32,0.7903559013520398,10
9966,0.8750952004132739,32,0.7829209357342692,13
9967,0.7941168305609756,33,0.7467620554873692,12
9968,0.8966819601622538,34,0.8064625634609424,22
9969,0.849140659518182,32,0.7528129820637082,11
9970,0.845582507517007,34,0.7755683142664705,9
9971,0.9029536272091051,33,0.7830606786441636,12
9972,0.8633070457047606,33,0.7775394865950886,10
9974,0.7886801005256776,33,0.7214962156091999,11
9975,0.8838589520411223,34,0.8032905941546694,22
9976,0.850009054695345,33,0.7712363673620319,16
9977,0.8562597040351683,36,0.7465993786329557,15
9980,0.8412221152133417,33,0.7542238219859463,15
9981,0.8363130317331264,32,0.76531958409921,14
9982,0.8024429233853881,32,0.7232175231167537,10
9983,0.8921932227904135,34,0.8093866519508499,11
9984,0.847229009394262,34,0.780869103387965,11
9985,0.8013136350100923,34,0.7403239648813649,28
9986,0.8482439606506222,33,0.7569913294391399,17
9987,0.8036131376087774,34,0.7412593704205519,12
9988,0.8836260694835103,32,0.8026821322523261,11
9989,0.8154948901588328,34,0.7485970455742881,14
9990,0.8985762234148317,34,0.7984954095282667,24
9991,0.879472396324672,33,0.7948642630957841,10
9992,0.852374293038929,33,0.7758778892029421,11
9993,0.8569640472655358,33,0.7873220437156474,10
9994,0.8311809590644166,50,0.7583083531832497,10
9995,0.8496671688442043,47,0.7705367917794338,9
9996,0.864171971522786,39,0.7851755093477022,12
9997,0.857718947921328,35,0.7635303230431106,9
9998,0.8402811206517489,33,0.746527776440777,10
9999,0.8335296633163464,32,0.7562388404675356,12
10000,0.8396841442837621,33,0.7697659237707815,13
10001,0.8769915932382126,33,0.8031842964241507,11
10002,0.908841528217609,59,0.831089219096812,24
10003,0.8279426309524303,34,0.7640569527077006,11
10004,0.8478554720098661,34,0.7893598008121259,17
10005,0.898618755575333,34,0.8016232827478138,9
10006,0.8900626999157796,34,0.8180491244599157,12
10007,0.8788897751769669,34,0.7838923556767459,12
10008,0.8883279443693534,33,0.7961787275203469,10
